#id	length
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/11764/ccs	970
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/11837/ccs	882
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/11860/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/11867/ccs	1373
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/11886/ccs	909
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/11923/ccs	678
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/11944/ccs	1157
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/11952/ccs	558
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/11962/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/11963/ccs	663
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12012/ccs	1005
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12107/ccs	610
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12149/ccs	503
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12203/ccs	888
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12227/ccs	1310
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12234/ccs	736
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12239/ccs	657
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12290/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12349/ccs	1378
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12399/ccs	655
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12477/ccs	407
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12571/ccs	1196
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12572/ccs	1157
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12608/ccs	263
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12623/ccs	1657
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12659/ccs	559
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12670/ccs	561
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12723/ccs	459
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12731/ccs	601
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12734/ccs	888
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12743/ccs	643
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12744/ccs	1161
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12748/ccs	1267
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12755/ccs	792
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12778/ccs	1069
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12800/ccs	1156
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12886/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12914/ccs	1937
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12954/ccs	777
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12964/ccs	1874
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12965/ccs	1021
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12988/ccs	745
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13039/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13064/ccs	911
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13090/ccs	2156
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13145/ccs	505
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13219/ccs	481
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13265/ccs	505
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13294/ccs	1515
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13321/ccs	887
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13370/ccs	3045
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13395/ccs	1495
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13408/ccs	803
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13500/ccs	1940
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13508/ccs	495
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13516/ccs	594
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13581/ccs	665
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13636/ccs	641
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13638/ccs	876
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13657/ccs	682
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13665/ccs	1497
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13666/ccs	674
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13717/ccs	312
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13747/ccs	677
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13759/ccs	583
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13778/ccs	588
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13779/ccs	663
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13780/ccs	559
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13806/ccs	2703
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13812/ccs	1392
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13855/ccs	586
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13880/ccs	1889
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13924/ccs	751
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13948/ccs	510
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13960/ccs	1102
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13962/ccs	537
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14007/ccs	449
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14041/ccs	1126
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14046/ccs	654
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14057/ccs	1157
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14077/ccs	659
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14113/ccs	660
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14146/ccs	1306
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14216/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14265/ccs	930
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14363/ccs	559
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14373/ccs	1257
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14376/ccs	1158
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14444/ccs	729
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14450/ccs	1242
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14482/ccs	1377
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14507/ccs	451
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14521/ccs	861
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14539/ccs	1106
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14552/ccs	513
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14561/ccs	466
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14575/ccs	793
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14593/ccs	431
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14711/ccs	869
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14715/ccs	1033
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14789/ccs	1033
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14790/ccs	855
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14882/ccs	479
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14915/ccs	1103
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14974/ccs	592
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14977/ccs	559
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15004/ccs	641
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15020/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15027/ccs	526
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15057/ccs	744
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15117/ccs	891
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15124/ccs	884
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15179/ccs	615
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15183/ccs	783
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15245/ccs	460
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15287/ccs	1166
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15350/ccs	629
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15352/ccs	1936
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15399/ccs	884
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15432/ccs	1268
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15489/ccs	466
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15504/ccs	995
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15522/ccs	525
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15556/ccs	505
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15578/ccs	1194
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15591/ccs	545
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15670/ccs	455
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15672/ccs	1169
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15675/ccs	776
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15719/ccs	1066
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15741/ccs	936
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15767/ccs	606
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15771/ccs	607
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15784/ccs	1032
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15797/ccs	534
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15799/ccs	361
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15809/ccs	1189
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15822/ccs	506
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15834/ccs	610
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15874/ccs	626
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16002/ccs	942
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16014/ccs	1194
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16025/ccs	1158
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16067/ccs	769
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16088/ccs	2246
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16141/ccs	1294
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16147/ccs	1102
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16193/ccs	867
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16274/ccs	641
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16309/ccs	909
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16315/ccs	491
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16323/ccs	1102
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16326/ccs	359
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16345/ccs	1157
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16389/ccs	840
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16469/ccs	2875
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16513/ccs	1155
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16536/ccs	494
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16543/ccs	1359
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16549/ccs	641
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16565/ccs	1383
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16580/ccs	792
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16601/ccs	978
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16633/ccs	1543
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16646/ccs	648
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16663/ccs	1172
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16664/ccs	1378
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16683/ccs	554
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16707/ccs	896
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16715/ccs	565
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16733/ccs	883
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16767/ccs	1176
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16780/ccs	506
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16826/ccs	886
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16828/ccs	747
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16847/ccs	760
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16856/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16897/ccs	887
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16920/ccs	777
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16965/ccs	559
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16970/ccs	1034
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16974/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16989/ccs	1158
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17088/ccs	1162
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17094/ccs	2156
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17299/ccs	736
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17317/ccs	888
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17329/ccs	464
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17352/ccs	3686
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17402/ccs	741
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17429/ccs	1600
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17432/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17450/ccs	651
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17454/ccs	889
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17467/ccs	1102
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17486/ccs	660
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17565/ccs	557
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17583/ccs	1051
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17670/ccs	539
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17683/ccs	1189
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17718/ccs	651
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17728/ccs	1322
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17737/ccs	747
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17776/ccs	494
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17777/ccs	1372
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17781/ccs	549
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17785/ccs	641
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17813/ccs	886
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17814/ccs	2089
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17869/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17881/ccs	689
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17944/ccs	741
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/18020/ccs	641
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/18050/ccs	487
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/18084/ccs	1071
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/18107/ccs	573
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/18137/ccs	887
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/18152/ccs	1102
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/18160/ccs	517
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/18173/ccs	651
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/18178/ccs	783
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/18216/ccs	855
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/18225/ccs	1603
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/18230/ccs	1064
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/18234/ccs	884
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/18247/ccs	616
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/18248/ccs	1909
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/18257/ccs	886
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/18303/ccs	1103
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/18317/ccs	1023
